,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
11830,9446,"# generated using pymatgen
data_VReSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21833117
_cell_length_b   4.21833117
_cell_length_c   4.21833117
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VReSO2
_chemical_formula_sum   'V1 Re1 S1 O2'
_cell_volume   75.06232591
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  -0.31284826  0.00000000  0.00000000  1
  Re  Re1  1  0.64797445  0.50000000  0.50000000  1
  S  S2  1  0.40088152  0.00000000  0.50000000  1
  O  O3  1  0.66486238  0.50000000  0.00000000  1
  O  O4  1  0.09089526  0.50000000  0.50000000  1
",VReO2S,0.8,0.7796698426898161,0.0,0.0
15251,1843,"# generated using pymatgen
data_CsBNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86335880
_cell_length_b   3.86335880
_cell_length_c   3.86335880
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsBNO2
_chemical_formula_sum   'Cs1 B1 N1 O2'
_cell_volume   57.66272104
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.01048816  0.00000000  -0.00000000  1
  B  B1  1  0.58427782  0.50000000  0.50000000  1
  N  N2  1  0.48583795  -0.00000000  0.50000000  1
  O  O3  1  0.48776859  0.50000000  -0.00000000  1
  O  O4  1  -0.05793441  0.50000000  0.50000000  1
",CsBO2N,2.02,2.021515314780429,0.0,0.0
6874,73,"# generated using pymatgen
data_MoAsNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.81334836
_cell_length_b   3.81334836
_cell_length_c   3.81334836
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MoAsNO2
_chemical_formula_sum   'Mo1 As1 N1 O2'
_cell_volume   55.45228455
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mo  Mo0  1  0.00170093  0.00000000  0.00000000  1
  As  As1  1  0.50559100  0.50000000  0.50000000  1
  N  N2  1  0.49944227  0.00000000  0.50000000  1
  O  O3  1  0.49957369  0.50000000  0.00000000  1
  O  O4  1  0.00365451  0.50000000  0.50000000  1
",MoAsO2N,1.48,1.4777823025304897,0.0,0.0
18336,1881,"# generated using pymatgen
data_RbPtNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09504568
_cell_length_b   4.09504568
_cell_length_c   4.09504568
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbPtNO2
_chemical_formula_sum   'Rb1 Pt1 N1 O2'
_cell_volume   68.67145531
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00349671  -0.00000000  0.00000000  1
  Pt  Pt1  1  0.53817240  0.50000000  0.50000000  1
  N  N2  1  0.50432902  0.00000000  0.50000000  1
  O  O3  1  0.45116886  0.50000000  0.00000000  1
  O  O4  1  0.01251851  0.50000000  0.50000000  1
",RbPtO2N,1.36,1.3569565038328997,0.0,0.0
10267,10169,"# generated using pymatgen
data_CsRhSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.57591705
_cell_length_b   4.57591705
_cell_length_c   4.57591705
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsRhSO2
_chemical_formula_sum   'Cs1 Rh1 S1 O2'
_cell_volume   95.81520432
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  -0.01333169  -0.00000000  0.00000000  1
  Rh  Rh1  1  0.56690907  0.50000000  0.50000000  1
  S  S2  1  0.46691422  0.00000000  0.50000000  1
  O  O3  1  0.49911426  0.50000000  0.00000000  1
  O  O4  1  -0.01123213  0.50000000  0.50000000  1
",CsRhO2S,1.56,1.1435176043577784,0.0,0.0
14064,9648,"# generated using pymatgen
data_KPdSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42299402
_cell_length_b   4.42299402
_cell_length_c   4.42299402
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KPdSO2
_chemical_formula_sum   'K1 Pd1 S1 O2'
_cell_volume   86.52648381
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  -0.02187148  0.00000000  -0.00000000  1
  Pd  Pd1  1  0.58914828  0.50000000  0.50000000  1
  S  S2  1  0.44216157  -0.00000000  0.50000000  1
  O  O3  1  0.50831843  0.50000000  -0.00000000  1
  O  O4  1  0.02447286  0.50000000  0.50000000  1
",KPdO2S,1.58,1.2362710075203285,0.0,0.0
16324,14402,"# generated using pymatgen
data_InCoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.77670425
_cell_length_b   3.77670425
_cell_length_c   3.77670425
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InCoO3
_chemical_formula_sum   'In1 Co1 O3'
_cell_volume   53.86900207
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.00213797  -0.00000000  0.00000000  1
  Co  Co1  1  0.50136999  0.50000000  0.50000000  1
  O  O2  1  0.50131836  -0.00000000  0.50000000  1
  O  O3  1  0.50131836  0.50000000  -0.00000000  1
  O  O4  1  0.00137256  0.50000000  0.50000000  1
",InCoO3,0.8,0.7920840234131787,0.0,0.0
7410,9253,"# generated using pymatgen
data_SnBSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.97080871
_cell_length_b   3.97080871
_cell_length_c   3.97080871
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnBSO2
_chemical_formula_sum   'Sn1 B1 S1 O2'
_cell_volume   62.60901866
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00714606  -0.00000000  -0.00000000  1
  B  B1  1  0.61463303  0.50000000  0.50000000  1
  S  S2  1  0.44316966  0.00000000  0.50000000  1
  O  O3  1  0.48342533  0.50000000  0.00000000  1
  O  O4  1  -0.04357131  0.50000000  0.50000000  1
",SnBO2S,1.22,1.2278973655303722,0.0,0.0
2948,11389,"# generated using pymatgen
data_MnBeO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90787137
_cell_length_b   3.90787137
_cell_length_c   3.90787137
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnBeO2F
_chemical_formula_sum   'Mn1 Be1 O2 F1'
_cell_volume   59.67889601
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  -0.30095889  0.00000000  0.00000000  1
  Mn  Mn1  1  0.49660793  0.50000000  0.50000000  1
  F  F2  1  0.66760357  0.00000000  0.50000000  1
  O  O3  1  0.58771930  0.50000000  0.00000000  1
  O  O4  1  0.03482765  0.50000000  0.50000000  1
",BeMnO2F,1.14,0.98073247722621,0.0,0.0
14927,10856,"# generated using pymatgen
data_TlWO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36924309
_cell_length_b   4.36924309
_cell_length_c   4.36924309
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlWO2F
_chemical_formula_sum   'Tl1 W1 O2 F1'
_cell_volume   83.41009662
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.00046325  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50568667  0.50000000  0.50000000  1
  F  F2  1  0.49940625  0.00000000  0.50000000  1
  O  O3  1  0.49962616  0.50000000  0.00000000  1
  O  O4  1  0.00481279  0.50000000  0.50000000  1
",WTlO2F,2.06,1.9824803511832136,0.0,0.0
1656,13431,"# generated using pymatgen
data_TiTeO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12099802
_cell_length_b   4.12099802
_cell_length_c   4.12099802
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiTeO2F
_chemical_formula_sum   'Ti1 Te1 O2 F1'
_cell_volume   69.98536244
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Te  Te0  1  0.00715120  0.00000000  0.00000000  1
  Ti  Ti1  1  0.54351268  0.50000000  0.50000000  1
  F  F2  1  0.48490632  0.00000000  0.50000000  1
  O  O3  1  0.45761200  0.50000000  0.00000000  1
  O  O4  1  -0.02626028  0.50000000  0.50000000  1
",TeTiO2F,0.72,0.8092214830998771,0.0,0.0
5296,3989,"# generated using pymatgen
data_NaCaNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.59310822
_cell_length_b   4.59310822
_cell_length_c   4.59310822
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCaNOF
_chemical_formula_sum   'Na1 Ca1 N1 O1 F1'
_cell_volume   96.89916500
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00034270  0.00000000  0.00000000  1
  Ca  Ca1  1  0.50482842  0.50000000  0.50000000  1
  F  F2  1  0.50032521  0.00000000  0.50000000  1
  N  N3  1  0.50027939  0.50000000  0.00000000  1
  O  O4  1  0.00443096  0.50000000  0.50000000  1
",NaCaOFN,2.02,1.6171616685037455,0.0,0.0
9001,2521,"# generated using pymatgen
data_AlAgNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04248830
_cell_length_b   4.04248830
_cell_length_c   4.04248830
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlAgNO2
_chemical_formula_sum   'Al1 Ag1 N1 O2'
_cell_volume   66.06117794
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.40990255  0.00000000  -0.00000000  1
  Ag  Ag1  1  0.66005783  0.50000000  0.50000000  1
  N  N2  1  0.51833888  -0.00000000  0.50000000  1
  O  O3  1  0.39972148  0.50000000  0.00000000  1
  O  O4  1  0.13869272  0.50000000  0.50000000  1
",AlAgO2N,2.02,2.0227424140529577,0.0,0.0
6213,923,"# generated using pymatgen
data_LiPtNO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82539315
_cell_length_b   3.82539315
_cell_length_c   3.82539315
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiPtNO2
_chemical_formula_sum   'Li1 Pt1 N1 O2'
_cell_volume   55.97939846
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.24979791  0.00000000  -0.00000000  1
  Li  Li1  1  0.55422376  0.50000000  0.50000000  1
  N  N2  1  0.18479031  0.00000000  0.50000000  1
  O  O3  1  0.50735949  0.50000000  0.00000000  1
  O  O4  1  0.03417097  0.50000000  0.50000000  1
",PtLiO2N,1.58,1.5790923877311125,0.0,0.0
809,18190,"# generated using pymatgen
data_BeAgN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.85786425
_cell_length_b   3.85786425
_cell_length_c   3.85786425
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeAgN3
_chemical_formula_sum   'Be1 Ag1 N3'
_cell_volume   57.41704335
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.17100447  -0.00000000  -0.00000000  1
  Ag  Ag1  1  0.66977034  0.50000000  0.50000000  1
  N  N2  1  0.17071416  0.00000000  0.50000000  1
  N  N3  1  0.17071416  0.50000000  -0.00000000  1
  N  N4  1  0.17013874  0.50000000  0.50000000  1
",BeAgN3,2.16,2.1149408918537937,0.0,0.0
18704,11419,"# generated using pymatgen
data_SiIrO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13167030
_cell_length_b   4.13167030
_cell_length_c   4.13167030
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiIrO2F
_chemical_formula_sum   'Si1 Ir1 O2 F1'
_cell_volume   70.53050220
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.16995211  0.00000000  0.00000000  1
  Ir  Ir1  1  0.52004777  0.50000000  0.50000000  1
  F  F2  1  0.48879060  0.00000000  0.50000000  1
  O  O3  1  0.42010651  0.50000000  0.00000000  1
  O  O4  1  0.01216293  0.50000000  0.50000000  1
",SiIrO2F,2.02,2.027530774467728,0.0,0.0
13391,5226,"# generated using pymatgen
data_AlRhNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.03436088
_cell_length_b   4.03436088
_cell_length_c   4.03436088
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlRhNOF
_chemical_formula_sum   'Al1 Rh1 N1 O1 F1'
_cell_volume   65.66353097
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00070902  0.00000000  0.00000000  1
  Rh  Rh1  1  0.50416855  0.50000000  0.50000000  1
  F  F2  1  0.49998408  0.00000000  0.50000000  1
  N  N3  1  0.49984422  0.50000000  0.00000000  1
  O  O4  1  0.00447445  0.50000000  0.50000000  1
",AlRhOFN,2.0,2.0046840500771013,0.0,0.0
10823,16194,"# generated using pymatgen
data_CsHfO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46146695
_cell_length_b   4.46146695
_cell_length_c   4.46146695
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsHfO3
_chemical_formula_sum   'Cs1 Hf1 O3'
_cell_volume   88.80410452
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.59969224  -0.00000000  0.00000000  1
  Cs  Cs1  1  0.09823464  0.50000000  0.50000000  1
  O  O2  1  0.60011622  0.00000000  0.50000000  1
  O  O3  1  0.60011622  0.50000000  0.00000000  1
  O  O4  1  -0.40198950  0.50000000  0.50000000  1
",HfCsO3,1.92,1.9223570294480337,0.0,0.0
12884,10518,"# generated using pymatgen
data_ZnPbSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.65420293
_cell_length_b   4.65420293
_cell_length_c   4.65420293
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnPbSO2
_chemical_formula_sum   'Zn1 Pb1 S1 O2'
_cell_volume   100.81750514
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.34622678  0.00000000  -0.00000000  1
  Pb  Pb1  1  0.52860518  0.50000000  0.50000000  1
  S  S2  1  0.24309709  0.00000000  0.50000000  1
  O  O3  1  0.44649915  0.50000000  -0.00000000  1
  O  O4  1  -0.02395781  0.50000000  0.50000000  1
",ZnPbO2S,1.1,1.0941581533611846,0.0,0.0
1162,14280,"# generated using pymatgen
data_HfHgO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27567207
_cell_length_b   4.27567207
_cell_length_c   4.27567207
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfHgO3
_chemical_formula_sum   'Hf1 Hg1 O3'
_cell_volume   78.16514998
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.59665348  -0.00000000  0.00000000  1
  Hg  Hg1  1  0.25449591  0.50000000  0.50000000  1
  O  O2  1  0.50519439  -0.00000000  0.50000000  1
  O  O3  1  0.50519439  0.50000000  0.00000000  1
  O  O4  1  -0.21110557  0.50000000  0.50000000  1
",HfHgO3,1.64,1.6460526946521987,0.0,0.0
10090,8723,"# generated using pymatgen
data_HgRuSO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.53296097
_cell_length_b   4.53296097
_cell_length_c   4.53296097
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HgRuSO2
_chemical_formula_sum   'Hg1 Ru1 S1 O2'
_cell_volume   93.14208144
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  0.00026678  0.00000000  0.00000000  1
  Hg  Hg1  1  0.50567317  0.50000000  0.50000000  1
  S  S2  1  0.49906139  0.00000000  0.50000000  1
  O  O3  1  0.50033068  0.50000000  0.00000000  1
  O  O4  1  0.00492325  0.50000000  0.50000000  1
",RuHgO2S,2.3,2.303576188478504,0.0,0.0
11018,3155,"# generated using pymatgen
data_RbCoNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11683013
_cell_length_b   4.11683013
_cell_length_c   4.11683013
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbCoNOF
_chemical_formula_sum   'Rb1 Co1 N1 O1 F1'
_cell_volume   69.77323240
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00118259  0.00000000  0.00000000  1
  Co  Co1  1  0.50421706  0.50000000  0.50000000  1
  F  F2  1  0.49977715  0.00000000  0.50000000  1
  N  N3  1  0.50419080  0.50000000  0.00000000  1
  O  O4  1  0.00021576  0.50000000  0.50000000  1
",RbCoOFN,1.26,1.1627983628425689,0.0,0.0
3752,16477,"# generated using pymatgen
data_VCrN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82752199
_cell_length_b   3.82752199
_cell_length_c   3.82752199
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VCrN3
_chemical_formula_sum   'V1 Cr1 N3'
_cell_volume   56.07290865
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",CrVN3,1.18,1.0846141261575952,0.0,0.0
644,12810,"# generated using pymatgen
data_SrScO2F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60168641
_cell_length_b   4.60168641
_cell_length_c   4.60168641
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrScO2F
_chemical_formula_sum   'Sr1 Sc1 O2 F1'
_cell_volume   97.44309257
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00044196  0.00000000  0.00000000  1
  Sr  Sr1  1  0.50428999  0.50000000  0.50000000  1
  F  F2  1  0.49986351  0.00000000  0.50000000  1
  O  O3  1  0.49985489  0.50000000  0.00000000  1
  O  O4  1  0.00463836  0.50000000  0.50000000  1
",ScSrO2F,1.98,1.83922851674064,0.0,0.0
6373,4803,"# generated using pymatgen
data_HfTlNOF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.31249246
_cell_length_b   4.31249246
_cell_length_c   4.31249246
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfTlNOF
_chemical_formula_sum   'Hf1 Tl1 N1 O1 F1'
_cell_volume   80.20197174
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00048377  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50542659  0.50000000  0.50000000  1
  F  F2  1  0.49936970  0.00000000  0.50000000  1
  N  N3  1  0.49983127  0.50000000  0.00000000  1
  O  O4  1  0.00487778  0.50000000  0.50000000  1
",HfTlOFN,2.4,2.32927317593685,0.0,0.0
